round,symbol,start_date,end_date,actual_return,Rank1,Rank2,Rank3,Rank4,Rank5,tied_assets_in_round
6,EWT,2022-07-22,2022-08-19,0.026745534678728804,0.0,1.0,0.0,0.0,0.0,0
6,EWU,2022-07-22,2022-08-19,0.030687033358449235,0.0,0.0,1.0,0.0,0.0,0
6,EWY,2022-07-22,2022-08-19,0.007703093354567333,0.0,1.0,0.0,0.0,0.0,0
6,EWZ,2022-07-22,2022-08-19,0.19656779835815358,0.0,0.0,0.0,0.0,1.0,0
6,FTV,2022-07-22,2022-08-19,0.15644834802895674,0.0,0.0,0.0,0.0,1.0,0
6,GOOG,2022-07-22,2022-08-19,0.09007013658176453,0.0,0.0,0.0,1.0,0.0,0
6,GPC,2022-07-22,2022-08-19,0.10630246222719643,0.0,0.0,0.0,0.0,1.0,0
6,GSG,2022-07-22,2022-08-19,0.02098540145985389,0.0,1.0,0.0,0.0,0.0,0
6,HIG,2022-07-22,2022-08-19,0.07886180151315698,0.0,0.0,0.0,1.0,0.0,0
6,HIGH.L,2022-07-22,2022-08-19,-0.0027938535222510946,1.0,0.0,0.0,0.0,0.0,0
6,HST,2022-07-22,2022-08-19,0.10988483685220733,0.0,0.0,0.0,0.0,1.0,0
6,HYG,2022-07-22,2022-08-19,0.004686010446177874,1.0,0.0,0.0,0.0,0.0,0
6,IAU,2022-07-22,2022-08-19,0.012213740458015224,0.0,1.0,0.0,0.0,0.0,0
6,ICLN,2022-07-22,2022-08-19,0.15586150210623645,0.0,0.0,0.0,0.0,1.0,0
6,IEAA.L,2022-07-22,2022-08-19,-0.01736820596648957,1.0,0.0,0.0,0.0,0.0,0
6,IEF,2022-07-22,2022-08-19,-0.014969856417525037,1.0,0.0,0.0,0.0,0.0,0
6,IEFM.L,2022-07-22,2022-08-19,0.028058361391694726,0.0,1.0,0.0,0.0,0.0,0
6,IEMG,2022-07-22,2022-08-19,0.015937007874015755,0.0,1.0,0.0,0.0,0.0,0
6,IEUS,2022-07-22,2022-08-19,-0.0012487411883181795,1.0,0.0,0.0,0.0,0.0,0
6,IEVL.L,2022-07-22,2022-08-19,0.02890002948982597,0.0,1.0,0.0,0.0,0.0,0
6,IGF,2022-07-22,2022-08-19,0.055730171460776405,0.0,0.0,1.0,0.0,0.0,0
6,INDA,2022-07-22,2022-08-19,0.05301556420233463,0.0,0.0,1.0,0.0,0.0,0
6,IUMO.L,2022-07-22,2022-08-19,0.0625848918608296,0.0,0.0,1.0,0.0,0.0,0
6,IUVL.L,2022-07-22,2022-08-19,0.04443901843486741,0.0,0.0,1.0,0.0,0.0,0
6,IVV,2022-07-22,2022-08-19,0.06827174517980897,0.0,0.0,0.0,1.0,0.0,0
6,IWM,2022-07-22,2022-08-19,0.08434121260533509,0.0,0.0,0.0,1.0,0.0,0
6,IXN,2022-07-22,2022-08-19,0.06663403291929257,0.0,0.0,0.0,1.0,0.0,0
6,JPEA.L,2022-07-22,2022-08-19,0.018302828618968404,0.0,1.0,0.0,0.0,0.0,0
6,JPM,2022-07-22,2022-08-19,0.03372657384773437,0.0,0.0,1.0,0.0,0.0,0
6,KR,2022-07-22,2022-08-19,0.07642065446868405,0.0,0.0,0.0,1.0,0.0,0
6,LQD,2022-07-22,2022-08-19,-0.01549623790756005,1.0,0.0,0.0,0.0,0.0,0
6,MCHI,2022-07-22,2022-08-19,-0.05628013595763179,1.0,0.0,0.0,0.0,0.0,0
6,META,2022-07-22,2022-08-19,-0.007739115023335513,1.0,0.0,0.0,0.0,0.0,0
6,MVEU.L,2022-07-22,2022-08-19,0.021284905291935097,0.0,1.0,0.0,0.0,0.0,0
6,OGN,2022-07-22,2022-08-19,-0.032121076662728704,1.0,0.0,0.0,0.0,0.0,0
6,PG,2022-07-22,2022-08-19,0.04691552229922204,0.0,0.0,1.0,0.0,0.0,0
6,PPL,2022-07-22,2022-08-19,0.12730380499405478,0.0,0.0,0.0,0.0,1.0,0
6,PRU,2022-07-22,2022-08-19,0.08260664624086729,0.0,0.0,0.0,1.0,0.0,0
6,PYPL,2022-07-22,2022-08-19,0.19136335595311543,0.0,0.0,0.0,0.0,1.0,0
6,RE,2022-07-22,2022-08-19,0.03515412932733428,0.0,0.0,1.0,0.0,0.0,0
6,REET,2022-07-22,2022-08-19,0.03790971183769157,0.0,0.0,1.0,0.0,0.0,0
6,ROL,2022-07-22,2022-08-19,0.0045947741364038095,1.0,0.0,0.0,0.0,0.0,0
6,ROST,2022-07-22,2022-08-19,0.09334961079147125,0.0,0.0,0.0,1.0,0.0,0
6,SEGA.L,2022-07-22,2022-08-19,-0.010226996843894106,1.0,0.0,0.0,0.0,0.0,0
6,SHY,2022-07-22,2022-08-19,-0.0029298663248490397,1.0,0.0,0.0,0.0,0.0,0
6,SLV,2022-07-22,2022-08-19,0.02392065344224038,0.0,1.0,0.0,0.0,0.0,0
6,SPMV.L,2022-07-22,2022-08-19,0.05780730897009959,0.0,0.0,1.0,0.0,0.0,0
6,TLT,2022-07-22,2022-08-19,-0.044748482666392336,1.0,0.0,0.0,0.0,0.0,0
6,UNH,2022-07-22,2022-08-19,0.051609280137094565,0.0,0.0,1.0,0.0,0.0,0
6,URI,2022-07-22,2022-08-19,0.1545816325037674,0.0,0.0,0.0,0.0,1.0,0
6,V,2022-07-22,2022-08-19,-0.0023537165183825258,1.0,0.0,0.0,0.0,0.0,0
6,VRSK,2022-07-22,2022-08-19,0.08545147505199195,0.0,0.0,0.0,1.0,0.0,0
6,VXX,2022-07-22,2022-08-19,-0.011214953271027965,1.0,0.0,0.0,0.0,0.0,0
6,WRK,2022-07-22,2022-08-19,0.01236950175646925,0.0,1.0,0.0,0.0,0.0,0
6,XLB,2022-07-22,2022-08-19,0.05474797054936759,0.0,0.0,1.0,0.0,0.0,0
6,XLC,2022-07-22,2022-08-19,0.030357399167503952,0.0,0.0,1.0,0.0,0.0,0
6,XLE,2022-07-22,2022-08-19,0.11680183736453024,0.0,0.0,0.0,0.0,1.0,0
6,XLF,2022-07-22,2022-08-19,0.0674882629107982,0.0,0.0,0.0,1.0,0.0,0
6,XLI,2022-07-22,2022-08-19,0.09275381730511656,0.0,0.0,0.0,1.0,0.0,0
6,XLK,2022-07-22,2022-08-19,0.07936112535716897,0.0,0.0,0.0,1.0,0.0,0
6,XLP,2022-07-22,2022-08-19,0.05067165212574445,0.0,0.0,1.0,0.0,0.0,0
6,XLU,2022-07-22,2022-08-19,0.11910296332032207,0.0,0.0,0.0,0.0,1.0,0
6,XLV,2022-07-22,2022-08-19,0.023799540315567136,0.0,1.0,0.0,0.0,0.0,0
6,XLY,2022-07-22,2022-08-19,0.08258173435927417,0.0,0.0,0.0,1.0,0.0,0
6,XOM,2022-07-22,2022-08-19,0.09088231482463269,0.0,0.0,0.0,1.0,0.0,0
7,ABBV,2022-08-19,2022-09-16,0.01557883234243238,0.0,0.0,0.0,0.0,1.0,0
7,ACN,2022-08-19,2022-09-16,-0.13514386705692302,1.0,0.0,0.0,0.0,0.0,0
7,AEP,2022-08-19,2022-09-16,-0.043636963760448164,0.0,0.0,0.0,1.0,0.0,0
7,AIZ,2022-08-19,2022-09-16,-0.09532790448995895,1.0,0.0,0.0,0.0,0.0,0
7,ALLE,2022-08-19,2022-09-16,-0.15379516075571756,1.0,0.0,0.0,0.0,0.0,0
7,AMAT,2022-08-19,2022-09-16,-0.14845836134857365,1.0,0.0,0.0,0.0,0.0,0
7,AMP,2022-08-19,2022-09-16,-0.043828451512674296,0.0,0.0,0.0,1.0,0.0,0
7,AMZN,2022-08-19,2022-09-16,-0.10634449829993482,1.0,0.0,0.0,0.0,0.0,0
7,AVB,2022-08-19,2022-09-16,-0.060471375366040886,0.0,0.0,1.0,0.0,0.0,0
7,AVY,2022-08-19,2022-09-16,-0.11656673965090344,1.0,0.0,0.0,0.0,0.0,0
7,AXP,2022-08-19,2022-09-16,-0.05646167696271688,0.0,0.0,1.0,0.0,0.0,0
7,BDX,2022-08-19,2022-09-16,-0.035356419510560885,0.0,0.0,0.0,1.0,0.0,0
7,BF-B,2022-08-19,2022-09-16,-0.08410351201478741,0.0,1.0,0.0,0.0,0.0,0
7,BMY,2022-08-19,2022-09-16,-0.0505663430420712,0.0,0.0,1.0,0.0,0.0,0
7,BR,2022-08-19,2022-09-16,-0.06642316094886956,0.0,0.0,1.0,0.0,0.0,0
7,CARR,2022-08-19,2022-09-16,-0.09508772762886114,0.0,1.0,0.0,0.0,0.0,0
7,CDW,2022-08-19,2022-09-16,-0.09065423555042934,0.0,1.0,0.0,0.0,0.0,0
7,CE,2022-08-19,2022-09-16,-0.1067373536558427,1.0,0.0,0.0,0.0,0.0,0
7,CHTR,2022-08-19,2022-09-16,-0.16916780354706684,1.0,0.0,0.0,0.0,0.0,0
7,CNC,2022-08-19,2022-09-16,-0.13023735810113524,1.0,0.0,0.0,0.0,0.0,0
7,CNP,2022-08-19,2022-09-16,-0.01870463428252367,0.0,0.0,0.0,0.0,1.0,0
7,COP,2022-08-19,2022-09-16,0.07599444324874288,0.0,0.0,0.0,0.0,1.0,0
7,CTAS,2022-08-19,2022-09-16,-0.0737416325675324,0.0,1.0,0.0,0.0,0.0,0
7,CZR,2022-08-19,2022-09-16,-0.034896167844144774,0.0,0.0,0.0,1.0,0.0,0
7,DG,2022-08-19,2022-09-16,-0.0396650785862391,0.0,0.0,0.0,1.0,0.0,0
7,DPZ,2022-08-19,2022-09-16,-0.15091134839831138,1.0,0.0,0.0,0.0,0.0,0
7,DRE,2022-08-19,2022-09-16,-0.1471751859471435,1.0,0.0,0.0,0.0,0.0,0
7,DXC,2022-08-19,2022-09-16,0.04280755881218663,0.0,0.0,0.0,0.0,1.0,0
7,EWA,2022-08-19,2022-09-16,-0.06018664622875437,0.0,0.0,1.0,0.0,0.0,0
7,EWC,2022-08-19,2022-09-16,-0.05543180260452352,0.0,0.0,1.0,0.0,0.0,0
7,EWG,2022-08-19,2022-09-16,-0.06000348098511869,0.0,0.0,1.0,0.0,0.0,0
7,EWH,2022-08-19,2022-09-16,-0.042756269783296816,0.0,0.0,0.0,1.0,0.0,0
7,EWJ,2022-08-19,2022-09-16,-0.07190343212323214,0.0,1.0,0.0,0.0,0.0,0
7,EWL,2022-08-19,2022-09-16,-0.06374036890030345,0.0,0.0,1.0,0.0,0.0,0
7,EWQ,2022-08-19,2022-09-16,-0.06731474103585652,0.0,0.0,1.0,0.0,0.0,0
7,EWT,2022-08-19,2022-09-16,-0.08429162054085809,0.0,1.0,0.0,0.0,0.0,0
7,EWU,2022-08-19,2022-09-16,-0.0713431248753905,0.0,1.0,0.0,0.0,0.0,0
7,EWY,2022-08-19,2022-09-16,-0.07671694094204146,0.0,1.0,0.0,0.0,0.0,0
7,EWZ,2022-08-19,2022-09-16,-0.03754395642280903,0.0,0.0,0.0,1.0,0.0,0
7,FTV,2022-08-19,2022-09-16,-0.07062331266502511,0.0,0.0,1.0,0.0,0.0,0
7,GOOG,2022-08-19,2022-09-16,-0.1226718591263123,1.0,0.0,0.0,0.0,0.0,0
7,GPC,2022-08-19,2022-09-16,-0.026758221261151887,0.0,0.0,0.0,0.0,1.0,0
7,GSG,2022-08-19,2022-09-16,-0.044682752457551385,0.0,0.0,0.0,1.0,0.0,0
7,HIG,2022-08-19,2022-09-16,-0.04461988562019451,0.0,0.0,0.0,1.0,0.0,0
7,HIGH.L,2022-08-19,2022-09-16,-0.021412847708625216,0.0,0.0,0.0,0.0,1.0,0
7,HST,2022-08-19,2022-09-16,-0.05377215737137921,0.0,0.0,1.0,0.0,0.0,0
7,HYG,2022-08-19,2022-09-16,-0.03097853687221017,0.0,0.0,0.0,1.0,0.0,0
7,IAU,2022-08-19,2022-09-16,-0.042232277526395134,0.0,0.0,0.0,1.0,0.0,0
7,ICLN,2022-08-19,2022-09-16,-0.0190666666666666,0.0,0.0,0.0,0.0,1.0,0
7,IEAA.L,2022-08-19,2022-09-16,-0.030359742150135142,0.0,0.0,0.0,1.0,0.0,0
7,IEF,2022-08-19,2022-09-16,-0.03537180308480756,0.0,0.0,0.0,1.0,0.0,0
7,IEFM.L,2022-08-19,2022-09-16,-0.029271288209606897,0.0,0.0,0.0,0.0,1.0,0
7,IEMG,2022-08-19,2022-09-16,-0.05156663359788354,0.0,0.0,1.0,0.0,0.0,0
7,IEUS,2022-08-19,2022-09-16,-0.08393159635395658,0.0,1.0,0.0,0.0,0.0,0
7,IEVL.L,2022-08-19,2022-09-16,-0.0415591860131843,0.0,0.0,0.0,1.0,0.0,0
7,IGF,2022-08-19,2022-09-16,-0.05178219448094609,0.0,0.0,1.0,0.0,0.0,0
7,INDA,2022-08-19,2022-09-16,-0.003926096997690406,0.0,0.0,0.0,0.0,1.0,0
7,IUMO.L,2022-08-19,2022-09-16,-0.051130776794493564,0.0,0.0,1.0,0.0,0.0,0
7,IUVL.L,2022-08-19,2022-09-16,-0.08299240210403273,0.0,1.0,0.0,0.0,0.0,0
7,IVV,2022-08-19,2022-09-16,-0.08308949819918832,0.0,1.0,0.0,0.0,0.0,0
7,IWM,2022-08-19,2022-09-16,-0.0804527933844852,0.0,1.0,0.0,0.0,0.0,0
7,IXN,2022-08-19,2022-09-16,-0.12685482637295395,1.0,0.0,0.0,0.0,0.0,0
7,JPEA.L,2022-08-19,2022-09-16,-0.028594771241830002,0.0,0.0,0.0,0.0,1.0,0
7,JPM,2022-08-19,2022-09-16,-0.01306590356077994,0.0,0.0,0.0,0.0,1.0,0
7,KR,2022-08-19,2022-09-16,-0.044844423560177336,0.0,0.0,0.0,1.0,0.0,0
7,LQD,2022-08-19,2022-09-16,-0.03763988718042035,0.0,0.0,0.0,1.0,0.0,0
7,MCHI,2022-08-19,2022-09-16,-0.047030739592930776,0.0,0.0,0.0,1.0,0.0,0
7,META,2022-08-19,2022-09-16,-0.1290188140033342,1.0,0.0,0.0,0.0,0.0,0
7,MVEU.L,2022-08-19,2022-09-16,-0.07166347992351813,0.0,1.0,0.0,0.0,0.0,0
7,OGN,2022-08-19,2022-09-16,-0.06686900009896736,0.0,0.0,1.0,0.0,0.0,0
7,PG,2022-08-19,2022-09-16,-0.07646855773721295,0.0,1.0,0.0,0.0,0.0,0
7,PPL,2022-08-19,2022-09-16,-0.05412354143318608,0.0,0.0,1.0,0.0,0.0,0
7,PRU,2022-08-19,2022-09-16,-0.10058679754989765,1.0,0.0,0.0,0.0,0.0,0
7,PYPL,2022-08-19,2022-09-16,-0.02651201325600665,0.0,0.0,0.0,0.0,1.0,0
7,RE,2022-08-19,2022-09-16,0.011656560721880583,0.0,0.0,0.0,0.0,1.0,0
7,REET,2022-08-19,2022-09-16,-0.08379735991589116,0.0,1.0,0.0,0.0,0.0,0
7,ROL,2022-08-19,2022-09-16,-0.026560864054664648,0.0,0.0,0.0,0.0,1.0,0
7,ROST,2022-08-19,2022-09-16,-0.004864297164335832,0.0,0.0,0.0,0.0,1.0,0
7,SEGA.L,2022-08-19,2022-09-16,-0.0050896826613521864,0.0,0.0,0.0,0.0,1.0,0
7,SHY,2022-08-19,2022-09-16,-0.009207223752678241,0.0,0.0,0.0,0.0,1.0,0
7,SLV,2022-08-19,2022-09-16,0.02507122507122494,0.0,0.0,0.0,0.0,1.0,0
7,SPMV.L,2022-08-19,2022-09-16,-0.07952261306532661,0.0,1.0,0.0,0.0,0.0,0
7,TLT,2022-08-19,2022-09-16,-0.050811257089525504,0.0,0.0,1.0,0.0,0.0,0
7,UNH,2022-08-19,2022-09-16,-0.04680644125338344,0.0,0.0,0.0,1.0,0.0,0
7,URI,2022-08-19,2022-09-16,-0.09678196022277277,1.0,0.0,0.0,0.0,0.0,0
7,V,2022-08-19,2022-09-16,-0.09171896380880487,0.0,1.0,0.0,0.0,0.0,0
7,VRSK,2022-08-19,2022-09-16,-0.07893946973486744,0.0,1.0,0.0,0.0,0.0,0
7,VXX,2022-08-19,2022-09-16,-0.06379962192816642,0.0,0.0,1.0,0.0,0.0,0
7,WRK,2022-08-19,2022-09-16,-0.1789013244709447,1.0,0.0,0.0,0.0,0.0,0
7,XLB,2022-08-19,2022-09-16,-0.07918893349356929,0.0,1.0,0.0,0.0,0.0,0
7,XLC,2022-08-19,2022-09-16,-0.09620742494950196,1.0,0.0,0.0,0.0,0.0,0
7,XLE,2022-08-19,2022-09-16,-0.012840286882085413,0.0,0.0,0.0,0.0,1.0,0
7,XLF,2022-08-19,2022-09-16,-0.05433870547727207,0.0,0.0,1.0,0.0,0.0,0
7,XLI,2022-08-19,2022-09-16,-0.09742395456681167,1.0,0.0,0.0,0.0,0.0,0
7,XLK,2022-08-19,2022-09-16,-0.1309851889059339,1.0,0.0,0.0,0.0,0.0,0
7,XLP,2022-08-19,2022-09-16,-0.07254609919730068,0.0,1.0,0.0,0.0,0.0,0
7,XLU,2022-08-19,2022-09-16,-0.04156760287393863,0.0,0.0,0.0,1.0,0.0,0
7,XLV,2022-08-19,2022-09-16,-0.04115313730100333,0.0,0.0,0.0,1.0,0.0,0
7,XLY,2022-08-19,2022-09-16,-0.057244651307858004,0.0,0.0,1.0,0.0,0.0,0
7,XOM,2022-08-19,2022-09-16,-0.00925555927553918,0.0,0.0,0.0,0.0,1.0,0
8,ABBV,2022-09-16,2022-10-14,0.0023218608865544646,0.0,0.0,0.0,0.0,1.0,0
8,ACN,2022-09-16,2022-10-14,-0.06908017620493632,0.0,0.0,1.0,0.0,0.0,0
8,AEP,2022-09-16,2022-10-14,-0.1678035609151998,1.0,0.0,0.0,0.0,0.0,0
8,AIZ,2022-09-16,2022-10-14,-0.04831241029504402,0.0,0.0,0.0,1.0,0.0,0
8,ALLE,2022-09-16,2022-10-14,0.002786637569246211,0.0,0.0,0.0,0.0,1.0,0
8,AMAT,2022-09-16,2022-10-14,-0.15809777336611988,1.0,0.0,0.0,0.0,0.0,0
8,AMP,2022-09-16,2022-10-14,-0.052854615572514585,0.0,0.0,0.0,1.0,0.0,0
8,AMZN,2022-09-16,2022-10-14,-0.13462316846110253,1.0,0.0,0.0,0.0,0.0,0
8,AVB,2022-09-16,2022-10-14,-0.15318741174097233,1.0,0.0,0.0,0.0,0.0,0
8,AVY,2022-09-16,2022-10-14,-0.03956801204470437,0.0,0.0,0.0,1.0,0.0,0
8,AXP,2022-09-16,2022-10-14,-0.10287489060412851,0.0,1.0,0.0,0.0,0.0,0
8,BDX,2022-09-16,2022-10-14,-0.11646887493537399,0.0,1.0,0.0,0.0,0.0,0
8,BF-B,2022-09-16,2022-10-14,-0.09452679751566924,0.0,1.0,0.0,0.0,0.0,0
8,BMY,2022-09-16,2022-10-14,-0.0050703025138474555,0.0,0.0,0.0,0.0,1.0,0
8,BR,2022-09-16,2022-10-14,-0.1499081768654836,1.0,0.0,0.0,0.0,0.0,0
8,CARR,2022-09-16,2022-10-14,-0.10069790628115638,0.0,1.0,0.0,0.0,0.0,0
8,CDW,2022-09-16,2022-10-14,-0.09804750579876083,0.0,1.0,0.0,0.0,0.0,0
8,CE,2022-09-16,2022-10-14,-0.13424007122013945,1.0,0.0,0.0,0.0,0.0,0
8,CHTR,2022-09-16,2022-10-14,-0.14373112982679162,1.0,0.0,0.0,0.0,0.0,0
8,CNC,2022-09-16,2022-10-14,-0.11841480778357859,0.0,1.0,0.0,0.0,0.0,0
8,CNP,2022-09-16,2022-10-14,-0.1922554133080449,1.0,0.0,0.0,0.0,0.0,0
8,COP,2022-09-16,2022-10-14,0.05697088720382586,0.0,0.0,0.0,0.0,1.0,0
8,CTAS,2022-09-16,2022-10-14,-0.05681058249989442,0.0,0.0,1.0,0.0,0.0,0
8,CZR,2022-09-16,2022-10-14,-0.21628216503992903,1.0,0.0,0.0,0.0,0.0,0
8,DG,2022-09-16,2022-10-14,-0.02726501079557636,0.0,0.0,0.0,1.0,0.0,0
8,DPZ,2022-09-16,2022-10-14,-0.0747321073442362,0.0,0.0,1.0,0.0,0.0,0
8,DRE,2022-09-16,2022-10-14,-0.10558545184635364,0.0,1.0,0.0,0.0,0.0,0
8,DXC,2022-09-16,2022-10-14,0.0033284023668639,0.0,0.0,0.0,0.0,1.0,0
8,EWA,2022-09-16,2022-10-14,-0.07814448815120413,0.0,1.0,0.0,0.0,0.0,0
8,EWC,2022-09-16,2022-10-14,-0.09206349206349211,0.0,1.0,0.0,0.0,0.0,0
8,EWG,2022-09-16,2022-10-14,-0.06989769939360281,0.0,0.0,1.0,0.0,0.0,0
8,EWH,2022-09-16,2022-10-14,-0.10947753980770214,0.0,1.0,0.0,0.0,0.0,0
8,EWJ,2022-09-16,2022-10-14,-0.061400784252824546,0.0,0.0,1.0,0.0,0.0,0
8,EWL,2022-09-16,2022-10-14,-0.07605985037406494,0.0,0.0,1.0,0.0,0.0,0
8,EWQ,2022-09-16,2022-10-14,-0.06298055565048012,0.0,0.0,1.0,0.0,0.0,0
8,EWT,2022-09-16,2022-10-14,-0.12863909997039374,1.0,0.0,0.0,0.0,0.0,0
8,EWU,2022-09-16,2022-10-14,-0.07403299101871397,0.0,0.0,1.0,0.0,0.0,0
8,EWY,2022-09-16,2022-10-14,-0.10642256456054178,0.0,1.0,0.0,0.0,0.0,0
8,EWZ,2022-09-16,2022-10-14,0.020346025719095814,0.0,0.0,0.0,0.0,1.0,0
8,FTV,2022-09-16,2022-10-14,-0.061385727738496106,0.0,0.0,1.0,0.0,0.0,0
8,GOOG,2022-09-16,2022-10-14,-0.06224066390041483,0.0,0.0,1.0,0.0,0.0,0
8,GPC,2022-09-16,2022-10-14,-0.0012278707162580566,0.0,0.0,0.0,0.0,1.0,0
8,GSG,2022-09-16,2022-10-14,0.016370439663236737,0.0,0.0,0.0,0.0,1.0,0
8,HIG,2022-09-16,2022-10-14,-0.00918687676966629,0.0,0.0,0.0,0.0,1.0,0
8,HIGH.L,2022-09-16,2022-10-14,-0.02474437627811852,0.0,0.0,0.0,0.0,1.0,0
8,HST,2022-09-16,2022-10-14,-0.04717573819178711,0.0,0.0,0.0,1.0,0.0,0
8,HYG,2022-09-16,2022-10-14,-0.0314861808352182,0.0,0.0,0.0,1.0,0.0,0
8,IAU,2022-09-16,2022-10-14,-0.018267716535433017,0.0,0.0,0.0,0.0,1.0,0
8,ICLN,2022-09-16,2022-10-14,-0.20669657015993842,1.0,0.0,0.0,0.0,0.0,0
8,IEAA.L,2022-09-16,2022-10-14,-0.03302594895989704,0.0,0.0,0.0,1.0,0.0,0
8,IEF,2022-09-16,2022-10-14,-0.0427275327965998,0.0,0.0,0.0,1.0,0.0,0
8,IEFM.L,2022-09-16,2022-10-14,-0.031559710409784274,0.0,0.0,0.0,1.0,0.0,0
8,IEMG,2022-09-16,2022-10-14,-0.09283270500555699,0.0,1.0,0.0,0.0,0.0,0
8,IEUS,2022-09-16,2022-10-14,-0.10610663496675912,0.0,1.0,0.0,0.0,0.0,0
8,IEVL.L,2022-09-16,2022-10-14,-0.03738038277511962,0.0,0.0,0.0,1.0,0.0,0
8,IGF,2022-09-16,2022-10-14,-0.12379281971330819,1.0,0.0,0.0,0.0,0.0,0
8,INDA,2022-09-16,2022-10-14,-0.06515186645026669,0.0,0.0,1.0,0.0,0.0,0
8,IUMO.L,2022-09-16,2022-10-14,-0.01575129533678767,0.0,0.0,0.0,0.0,1.0,0
8,IUVL.L,2022-09-16,2022-10-14,-0.048565965583173915,0.0,0.0,0.0,1.0,0.0,0
8,IVV,2022-09-16,2022-10-14,-0.07236702141459839,0.0,0.0,1.0,0.0,0.0,0
8,IWM,2022-09-16,2022-10-14,-0.06322672368562092,0.0,0.0,1.0,0.0,0.0,0
8,IXN,2022-09-16,2022-10-14,-0.0924839034645876,0.0,1.0,0.0,0.0,0.0,0
8,JPEA.L,2022-09-16,2022-10-14,-0.07232968881412959,0.0,0.0,1.0,0.0,0.0,0
8,JPM,2022-09-16,2022-10-14,-0.04180882186976415,0.0,0.0,0.0,1.0,0.0,0
8,KR,2022-09-16,2022-10-14,-0.08714065708418901,0.0,1.0,0.0,0.0,0.0,0
8,LQD,2022-09-16,2022-10-14,-0.05962769326765812,0.0,0.0,1.0,0.0,0.0,0
8,MCHI,2022-09-16,2022-10-14,-0.1348714568226763,1.0,0.0,0.0,0.0,0.0,0
8,META,2022-09-16,2022-10-14,-0.13350194818511169,1.0,0.0,0.0,0.0,0.0,0
8,MVEU.L,2022-09-16,2022-10-14,-0.04833992420497613,0.0,0.0,0.0,1.0,0.0,0
8,OGN,2022-09-16,2022-10-14,-0.1852506540337977,1.0,0.0,0.0,0.0,0.0,0
8,PG,2022-09-16,2022-10-14,-0.09545691064060569,0.0,1.0,0.0,0.0,0.0,0
8,PPL,2022-09-16,2022-10-14,-0.15284360189573468,1.0,0.0,0.0,0.0,0.0,0
8,PRU,2022-09-16,2022-10-14,0.029925626017691314,0.0,0.0,0.0,0.0,1.0,0
8,PYPL,2022-09-16,2022-10-14,-0.14393617021276597,1.0,0.0,0.0,0.0,0.0,0
8,RE,2022-09-16,2022-10-14,-0.04507703397022321,0.0,0.0,0.0,1.0,0.0,0
8,REET,2022-09-16,2022-10-14,-0.13340983467210674,1.0,0.0,0.0,0.0,0.0,0
8,ROL,2022-09-16,2022-10-14,-0.015454288140390586,0.0,0.0,0.0,0.0,1.0,0
8,ROST,2022-09-16,2022-10-14,-0.09750597122701773,0.0,1.0,0.0,0.0,0.0,0
8,SEGA.L,2022-09-16,2022-10-14,-0.05209200078071228,0.0,0.0,0.0,1.0,0.0,0
8,SHY,2022-09-16,2022-10-14,-0.008847917155814887,0.0,0.0,0.0,0.0,1.0,0
8,SLV,2022-09-16,2022-10-14,-0.06559199555308504,0.0,0.0,1.0,0.0,0.0,0
8,SPMV.L,2022-09-16,2022-10-14,-0.05431963968882203,0.0,0.0,0.0,1.0,0.0,0
8,TLT,2022-09-16,2022-10-14,-0.07718634773565285,0.0,0.0,1.0,0.0,0.0,0
8,UNH,2022-09-16,2022-10-14,-0.015143843409655761,0.0,0.0,0.0,0.0,1.0,0
8,URI,2022-09-16,2022-10-14,-0.0316055670132021,0.0,0.0,0.0,1.0,0.0,0
8,V,2022-09-16,2022-10-14,-0.05525424433223197,0.0,0.0,0.0,1.0,0.0,0
8,VRSK,2022-09-16,2022-10-14,-0.0953725830979796,0.0,1.0,0.0,0.0,0.0,0
8,VXX,2022-09-16,2022-10-14,0.08278647147905102,0.0,0.0,0.0,0.0,1.0,0
8,WRK,2022-09-16,2022-10-14,-0.07321210678253626,0.0,0.0,1.0,0.0,0.0,0
8,XLB,2022-09-16,2022-10-14,-0.05946628901477287,0.0,0.0,1.0,0.0,0.0,0
8,XLC,2022-09-16,2022-10-14,-0.07785677128489676,0.0,1.0,0.0,0.0,0.0,0
8,XLE,2022-09-16,2022-10-14,0.03462104344882369,0.0,0.0,0.0,0.0,1.0,0
8,XLF,2022-09-16,2022-10-14,-0.05709390202857754,0.0,0.0,1.0,0.0,0.0,0
8,XLI,2022-09-16,2022-10-14,-0.04556154089900876,0.0,0.0,0.0,1.0,0.0,0
8,XLK,2022-09-16,2022-10-14,-0.09029486428431949,0.0,1.0,0.0,0.0,0.0,0
8,XLP,2022-09-16,2022-10-14,-0.04712570169828734,0.0,0.0,0.0,1.0,0.0,0
8,XLU,2022-09-16,2022-10-14,-0.15978355686402781,1.0,0.0,0.0,0.0,0.0,0
8,XLV,2022-09-16,2022-10-14,-0.023975067827847828,0.0,0.0,0.0,0.0,1.0,0
8,XLY,2022-09-16,2022-10-14,-0.14174285368910602,1.0,0.0,0.0,0.0,0.0,0
8,XOM,2022-09-16,2022-10-14,0.06416237900061039,0.0,0.0,0.0,0.0,1.0,0
9,ABBV,2022-10-14,2022-11-11,0.05051061485656183,0.0,1.0,0.0,0.0,0.0,0
9,ACN,2022-10-14,2022-11-11,0.14787238269299544,0.0,0.0,0.0,1.0,0.0,0
