model,round,symbol,RPS
Chronos T5 Base 200M,11,IEUS,0.08196
Chronos T5 Base 200M,11,IEVL.L,0.09807999999999999
Chronos T5 Base 200M,11,IGF,0.05494
Chronos T5 Base 200M,11,INDA,0.16382000000000002
Chronos T5 Base 200M,11,IUMO.L,0.21522000000000002
Chronos T5 Base 200M,11,IUVL.L,0.5920799999999999
Chronos T5 Base 200M,11,IVV,0.05494
Chronos T5 Base 200M,11,IWM,0.03250000000000001
Chronos T5 Base 200M,11,IXN,0.020679999999999994
Chronos T5 Base 200M,11,JPEA.L,0.04443999999999999
Chronos T5 Base 200M,11,JPM,0.40596
Chronos T5 Base 200M,11,KR,0.20662000000000003
Chronos T5 Base 200M,11,LQD,0.07644
Chronos T5 Base 200M,11,MCHI,0.76104
Chronos T5 Base 200M,11,META,0.7960200000000001
Chronos T5 Base 200M,11,MVEU.L,0.20072
Chronos T5 Base 200M,11,OGN,0.1396
Chronos T5 Base 200M,11,PG,0.041620000000000004
Chronos T5 Base 200M,11,PPL,0.30404
Chronos T5 Base 200M,11,PRU,0.36278
Chronos T5 Base 200M,11,PYPL,0.5027
Chronos T5 Base 200M,11,RE,0.07998000000000001
Chronos T5 Base 200M,11,REET,0.15604
Chronos T5 Base 200M,11,ROL,0.20837999999999995
Chronos T5 Base 200M,11,ROST,0.34229999999999994
Chronos T5 Base 200M,11,SEGA.L,0.01488
Chronos T5 Base 200M,11,SHY,0.03715999999999999
Chronos T5 Base 200M,11,SLV,0.26549999999999996
Chronos T5 Base 200M,11,SPMV.L,0.13468000000000002
Chronos T5 Base 200M,11,TLT,0.19790000000000002
Chronos T5 Base 200M,11,UNH,0.64986
Chronos T5 Base 200M,11,URI,0.14556000000000005
Chronos T5 Base 200M,11,V,0.317
Chronos T5 Base 200M,11,VRSK,0.11380000000000004
Chronos T5 Base 200M,11,VXX,0.0
Chronos T5 Base 200M,11,WRK,0.4004
Chronos T5 Base 200M,11,XLB,0.051000000000000004
Chronos T5 Base 200M,11,XLC,0.493
Chronos T5 Base 200M,11,XLE,0.0
Chronos T5 Base 200M,11,XLF,0.21994000000000002
Chronos T5 Base 200M,11,XLI,0.11316000000000001
Chronos T5 Base 200M,11,XLK,0.003920000000000001
Chronos T5 Base 200M,11,XLP,0.018660000000000003
Chronos T5 Base 200M,11,XLU,0.32724000000000003
Chronos T5 Base 200M,11,XLV,0.06990000000000002
Chronos T5 Base 200M,11,XLY,0.14731999999999998
Chronos T5 Base 200M,11,XOM,0.038500000000000006
Chronos T5 Base 200M,12,ABBV,0.77298
Chronos T5 Base 200M,12,ACN,0.26938
Chronos T5 Base 200M,12,AEP,0.70068
Chronos T5 Base 200M,12,AIZ,0.047420000000000004
Chronos T5 Base 200M,12,ALLE,0.67642
Chronos T5 Base 200M,12,AMAT,0.525
Chronos T5 Base 200M,12,AMP,0.30833999999999995
Chronos T5 Base 200M,12,AMZN,0.5298200000000001
Chronos T5 Base 200M,12,AVB,0.6426000000000001
Chronos T5 Base 200M,12,AVY,0.18274
Chronos T5 Base 200M,12,AXP,0.5975400000000001
Chronos T5 Base 200M,12,BDX,0.45496
Chronos T5 Base 200M,12,BF-B,0.14164
Chronos T5 Base 200M,12,BMY,0.03317999999999999
Chronos T5 Base 200M,12,BR,0.41164000000000006
Chronos T5 Base 200M,12,CARR,0.32452
Chronos T5 Base 200M,12,CDW,0.28168000000000004
Chronos T5 Base 200M,12,CE,0.5115800000000001
Chronos T5 Base 200M,12,CHTR,0.19658000000000003
Chronos T5 Base 200M,12,CNC,0.44632000000000005
Chronos T5 Base 200M,12,CNP,0.29372
Chronos T5 Base 200M,12,COP,0.7616400000000001
Chronos T5 Base 200M,12,CTAS,0.44244000000000006
Chronos T5 Base 200M,12,CZR,0.77254
Chronos T5 Base 200M,12,DG,0.5006
Chronos T5 Base 200M,12,DPZ,0.49602
Chronos T5 Base 200M,12,DRE,0.4245
Chronos T5 Base 200M,12,DXC,0.19070000000000004
Chronos T5 Base 200M,12,EWA,0.37584
Chronos T5 Base 200M,12,EWC,0.44692
Chronos T5 Base 200M,12,EWG,0.04931999999999999
Chronos T5 Base 200M,12,EWH,0.34794
Chronos T5 Base 200M,12,EWJ,0.1558
Chronos T5 Base 200M,12,EWL,0.06449999999999999
Chronos T5 Base 200M,12,EWQ,0.037320000000000006
Chronos T5 Base 200M,12,EWT,0.14689999999999998
Chronos T5 Base 200M,12,EWU,0.06803999999999999
Chronos T5 Base 200M,12,EWY,0.50516
Chronos T5 Base 200M,12,EWZ,0.16572
Chronos T5 Base 200M,12,FTV,0.06889999999999999
Chronos T5 Base 200M,12,GOOG,0.60668
Chronos T5 Base 200M,12,GPC,0.4213
Chronos T5 Base 200M,12,GSG,0.5805
Chronos T5 Base 200M,12,HIG,0.63212
Chronos T5 Base 200M,12,HIGH.L,0.20265999999999998
Chronos T5 Base 200M,12,HST,0.46506
Chronos T5 Base 200M,12,HYG,0.06276000000000001
Chronos T5 Base 200M,12,IAU,0.28618
Chronos T5 Base 200M,12,ICLN,0.29223999999999994
Chronos T5 Base 200M,12,IEAA.L,0.16492
Chronos T5 Base 200M,12,IEF,0.11602000000000001
Chronos T5 Base 200M,12,IEFM.L,0.313
Chronos T5 Base 200M,12,IEMG,0.24322000000000005
Chronos T5 Base 200M,12,IEUS,0.20186
Chronos T5 Base 200M,12,IEVL.L,0.27144
Chronos T5 Base 200M,12,IGF,0.23428
Chronos T5 Base 200M,12,INDA,0.56914
Chronos T5 Base 200M,12,IUMO.L,0.45477999999999996
Chronos T5 Base 200M,12,IUVL.L,0.04340000000000001
Chronos T5 Base 200M,12,IVV,0.22161999999999998
Chronos T5 Base 200M,12,IWM,0.63398
Chronos T5 Base 200M,12,IXN,0.6106199999999999
Chronos T5 Base 200M,12,JPEA.L,0.08156000000000001
Chronos T5 Base 200M,12,JPM,0.04690000000000001
Chronos T5 Base 200M,12,KR,0.7465200000000001
Chronos T5 Base 200M,12,LQD,0.12492
Chronos T5 Base 200M,12,MCHI,0.05544
Chronos T5 Base 200M,12,META,0.51884
Chronos T5 Base 200M,12,MVEU.L,0.4612
Chronos T5 Base 200M,12,OGN,0.08954000000000001
Chronos T5 Base 200M,12,PG,0.52752
Chronos T5 Base 200M,12,PPL,0.17218
Chronos T5 Base 200M,12,PRU,0.17271999999999998
Chronos T5 Base 200M,12,PYPL,0.52612
Chronos T5 Base 200M,12,RE,0.58432
Chronos T5 Base 200M,12,REET,0.18058000000000002
Chronos T5 Base 200M,12,ROL,0.07322000000000001
Chronos T5 Base 200M,12,ROST,0.19006000000000003
Chronos T5 Base 200M,12,SEGA.L,0.005539999999999999
Chronos T5 Base 200M,12,SHY,0.41411999999999993
Chronos T5 Base 200M,12,SLV,0.04361999999999998
Chronos T5 Base 200M,12,SPMV.L,0.13004000000000002
Chronos T5 Base 200M,12,TLT,0.05297999999999999
Chronos T5 Base 200M,12,UNH,0.7445
Chronos T5 Base 200M,12,URI,0.30732
Chronos T5 Base 200M,12,V,0.10444
Chronos T5 Base 200M,12,VRSK,0.12098
Chronos T5 Base 200M,12,VXX,0.0
Chronos T5 Base 200M,12,WRK,0.05574
Chronos T5 Base 200M,12,XLB,0.39493999999999996
Chronos T5 Base 200M,12,XLC,0.5597200000000001
Chronos T5 Base 200M,12,XLE,0.58432
Chronos T5 Base 200M,12,XLF,0.17458
Chronos T5 Base 200M,12,XLI,0.05392
Chronos T5 Base 200M,12,XLK,0.67268
Chronos T5 Base 200M,12,XLP,0.4365799999999999
Chronos T5 Base 200M,12,XLU,0.56186
Chronos T5 Base 200M,12,XLV,0.08963999999999997
Chronos T5 Base 200M,12,XLY,0.37834000000000007
Chronos T5 Base 200M,12,XOM,0.30857999999999997
